! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
AR(16)              0     136.500     3.330     0.000     0.000     0.000    ! NOx2018
H2O2(17)            2     107.400     3.458     0.000     0.000     3.800    ! NOx2018
CO(18)              1      98.100     3.650     0.000     1.950     1.800    ! NOx2018
CO2(19)             1     244.000     3.650     0.000     2.650     2.100    ! NOx2018
HOCO(20)            2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
CH2O(21)            2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
HCO(22)             2     498.000     3.590     0.000     0.000     0.000    ! NOx2018
CH3(23)             2     144.000     3.800     0.000     0.000     0.000    ! NOx2018
CH4(24)             2     141.400     3.746     0.000     2.600    13.000    ! NOx2018
CH2(25)             2     144.000     3.800     0.000     0.000     0.000    ! NOx2018
CH(26)              1      80.000     2.750     0.000     0.000     0.000    ! NOx2018
C2H4(27)            2     280.800     3.971     0.000     0.000     1.500    ! NOx2018
CH3OH(28)           2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
CH2(S)(29)          2     144.000     3.800     0.000     0.000     0.000    ! NOx2018
CH2OH(30)           2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
CH3O(31)            2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
HCOH(32)            2     110.700     4.443     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
CH3OO(33)           2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
CH2CO(34)           2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5(35)            2     252.300     4.302     0.000     0.000     1.500    ! NOx2018
C2H3(36)            2     209.000     4.100     0.000     0.000     1.000    ! NOx2018
C(37)               0      97.530     3.621     0.000     1.760     4.000    ! NOx2018
C2H2(38)            1     209.000     4.100     0.000     0.000     2.500    ! NOx2018
C2H(39)             1     209.000     4.100     0.000     0.000     2.500    ! NOx2018
CH3OOH(40)          2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
CH2OOH(41)          2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
C2H6(42)            2     252.300     4.302     0.000     0.000     1.500    ! NOx2018
CH3CHO(43)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5O(44)           2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
C2H5O2(45)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
CH2CHO(46)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
H2CC(47)            2     298.358     4.485     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=387.48 K, Pc=62.39 bar (from Joback method)
C2H4O(48)           2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5O(49)           2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
cC2H4O(50)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5O2(51)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
C2H3O2(52)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
CHCHO(53)           2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
OCHCHO(54)          2     440.200     4.010     0.000     0.000     2.000    ! NOx2018
HCCO(55)            2     150.000     2.500     0.000     0.000     1.000    ! NOx2018
HCCOH(56)           2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
CHCHOH(57)          2     224.700     4.162     0.000     0.000     1.000    ! NOx2018
C2(58)              1      97.530     3.621     0.000     1.760     4.000    ! NOx2018
C2O(59)             1     232.400     3.828     0.000     0.000     1.000    ! NOx2018
C2H6O(60)           2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
C2H5O(61)           2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
C2H5O3(62)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
CH3CO(63)           2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
cC2H3O(64)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
HOCHO(65)           2     481.800     3.626     1.700     0.000     1.000    ! NOx2018
C2H3O3(66)          2     435.500     4.860     0.000     0.000     1.000    ! NOx2018
OCHCO(67)           2     440.200     4.010     0.000     0.000     2.000    ! NOx2018
C2H6O2(68)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
C2H5O2(69)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
C2H4O2(70)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
HOCH2O(71)          2     470.600     4.410     0.000     0.000     1.500    ! NOx2018
OCHO(72)            2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
C2H4O3(73)          2     437.218     5.762     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=567.82 K, Pc=43.11 bar (from Joback method)
C2H3O2(74)          2     452.392     5.643     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=587.52 K, Pc=47.5 bar (from Joback method)
allyl(75)           2     260.001     4.850     0.000     0.000     1.000    ! GRI-Mech
C3H5O2(76)          2     420.239     5.815     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=545.77 K, Pc=40.31 bar (from Joback method)
nBA-A(77)           2     437.931     6.327     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.74 K, Pc=32.62 bar (from Joback method)
C4H8Od(78)          2     394.835     5.669     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=512.77 K, Pc=40.88 bar (from Joback method)
M-1E(79)            2     385.633     5.380     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.82 K, Pc=46.72 bar (from Joback method)
C3H7(80)            2     266.800     4.982     0.000     0.000     1.000    ! NIST_Fluorine
C4H8(81)            2     531.400     4.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C3H5O2(82)          2     446.728     6.284     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=580.17 K, Pc=33.96 bar (from Joback method)
C3H5O2(83)          2     418.482     5.997     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=543.48 K, Pc=36.6 bar (from Joback method)
E-2E(84)            2     403.381     5.698     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.87 K, Pc=41.14 bar (from Joback method)
C4H10O(85)          2     419.909     6.142     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=545.34 K, Pc=34.2 bar (from Joback method)
allene(86)          2     330.322     4.785     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=428.99 K, Pc=56.87 bar (from Joback method)
C2H2O(87)           2     357.876     4.998     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=464.77 K, Pc=54.07 bar (from Joback method)
iC3H7(88)           2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
C3H6(89)            2     266.800     4.982     0.000     0.000     1.000    ! NIST_Fluorine
E-1E(90)            2     403.381     5.698     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.87 K, Pc=41.14 bar (from Joback method)
P-3E(91)            2     420.789     6.013     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=546.48 K, Pc=36.51 bar (from Joback method)
C3H4O2(92)          2     422.670     5.839     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=548.92 K, Pc=40.06 bar (from Joback method)
C4H7(93)            2     348.453     5.213     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.54 K, Pc=46.4 bar (from Joback method)
nBA-M(94)           2     437.931     6.327     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.74 K, Pc=32.62 bar (from Joback method)
C4H7O2(95)          2     440.057     6.163     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=571.50 K, Pc=35.47 bar (from Joback method)
S(96)               2     437.931     6.327     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.74 K, Pc=32.62 bar (from Joback method)
S(97)               2     523.774     7.246     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.23 K, Pc=25.98 bar (from Joback method)
S(98)               2     523.774     7.246     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.23 K, Pc=25.98 bar (from Joback method)
C5H8O2(99)          2     421.092     5.805     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=546.87 K, Pc=40.62 bar (from Joback method)
S(100)              2     446.983     6.200     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=580.50 K, Pc=35.39 bar (from Joback method)
ME-1(101)           2     385.633     5.380     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.82 K, Pc=46.72 bar (from Joback method)
C4H8(102)           2     348.415     5.415     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.49 K, Pc=41.41 bar (from Joback method)
C4H6(103)           2     357.002     5.180     0.000     0.000     1.000    ! GRI-Mech
C4H8(104)           2     366.039     5.509     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=475.38 K, Pc=41.3 bar (from Joback method)
C4H6(105)           2     381.310     5.503     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=495.21 K, Pc=43.17 bar (from Joback method)
S(106)              2     437.931     6.327     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.74 K, Pc=32.62 bar (from Joback method)
S(107)              2     437.931     6.327     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.74 K, Pc=32.62 bar (from Joback method)
S(108)              2     474.089     6.997     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=615.70 K, Pc=26.11 bar (from Joback method)
C4H9(109)           2     357.002     5.176     0.000     0.000     1.000    ! GRI-Mech
S(110)              2     448.046     6.190     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=581.88 K, Pc=35.64 bar (from Joback method)
C4H9(111)           2     357.002     5.176     0.000     0.000     1.000    ! GRI-Mech
S(112)              2     456.211     6.245     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=592.48 K, Pc=35.35 bar (from Joback method)
C3H5(113)           2     260.000     4.850     0.000     0.000     1.000    ! NIST_Fluorine
CH2O2(114)          2     384.897     5.391     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=499.87 K, Pc=46.34 bar (from Joback method)
S(115)              2     471.409     6.273     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=612.22 K, Pc=36.03 bar (from Joback method)
S(116)              2     453.773     6.062     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=589.32 K, Pc=38.44 bar (from Joback method)
C3H4(117)           2     330.551     4.844     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=429.29 K, Pc=54.87 bar (from Joback method)
C4H7(118)           2     348.453     5.213     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.54 K, Pc=46.4 bar (from Joback method)
C4H8O(119)          2     419.909     6.142     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=545.34 K, Pc=34.2 bar (from Joback method)
C1OO1(120)          2     362.248     5.143     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=470.45 K, Pc=50.23 bar (from Joback method)
S(121)              2     452.392     5.643     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=587.52 K, Pc=47.5 bar (from Joback method)
S(122)              2     448.709     6.086     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=582.74 K, Pc=37.55 bar (from Joback method)
CH2O2(123)          2     436.691     5.898     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=567.13 K, Pc=40.16 bar (from Joback method)
C4H7(124)           2     366.039     5.509     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=475.38 K, Pc=41.3 bar (from Joback method)
C4H8O(125)          2     429.506     6.003     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=557.80 K, Pc=37.45 bar (from Joback method)
S(126)              2     523.774     7.246     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.23 K, Pc=25.98 bar (from Joback method)
S(127)              2     488.153     6.588     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=633.96 K, Pc=32.21 bar (from Joback method)
S(128)              2     507.290     7.188     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=658.82 K, Pc=25.77 bar (from Joback method)
S(129)              2     430.747     5.592     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=559.41 K, Pc=46.47 bar (from Joback method)
S(130)              2     523.774     7.246     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.23 K, Pc=25.98 bar (from Joback method)
S(131)              2     482.622     6.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=626.78 K, Pc=31.74 bar (from Joback method)
S(132)              2     465.538     6.401     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=604.59 K, Pc=33.49 bar (from Joback method)
C4H7(133)           2     348.453     5.213     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.54 K, Pc=46.4 bar (from Joback method)
B-1OM(134)          2     385.574     5.939     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.75 K, Pc=34.72 bar (from Joback method)
S(135)              2     532.704     6.502     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=691.82 K, Pc=36.55 bar (from Joback method)
S(136)              2     446.453     5.934     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=579.81 K, Pc=40.31 bar (from Joback method)
S(137)              2     521.608     7.216     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=677.41 K, Pc=26.19 bar (from Joback method)
S(138)              2     376.253     5.363     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=488.64 K, Pc=46.03 bar (from Joback method)
CHO3(139)           2     429.382     5.617     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=557.64 K, Pc=45.72 bar (from Joback method)
C6H10(140)          2     385.401     5.648     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.52 K, Pc=40.36 bar (from Joback method)
CH2O(141)           2     366.340     5.189     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=475.77 K, Pc=49.45 bar (from Joback method)
C4H8O(142)          2     422.421     6.173     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=548.60 K, Pc=33.88 bar (from Joback method)
S(143)              2     399.536     5.917     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=518.88 K, Pc=36.38 bar (from Joback method)
S(144)              2     431.271     6.211     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=560.09 K, Pc=33.96 bar (from Joback method)
EE-1(145)           2     403.381     5.698     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.87 K, Pc=41.14 bar (from Joback method)
S(146)              2     471.409     6.273     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=612.22 K, Pc=36.03 bar (from Joback method)
S(147)              2     521.608     7.216     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=677.41 K, Pc=26.19 bar (from Joback method)
S(148)              2     488.153     6.588     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=633.96 K, Pc=32.21 bar (from Joback method)
S(149)              2     608.471     8.134     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=790.22 K, Pc=21.33 bar (from Joback method)
S(150)              2     521.608     7.216     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=677.41 K, Pc=26.19 bar (from Joback method)
C4H8O(151)          2     389.242     5.755     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=505.51 K, Pc=38.53 bar (from Joback method)
C3H6O(152)          2     402.351     5.617     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=522.53 K, Pc=42.83 bar (from Joback method)
C3H5(153)           2     260.001     4.850     0.000     0.000     1.000    ! GRI-Mech
C3H6(154)           2     329.271     5.092     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=427.62 K, Pc=47.04 bar (from Joback method)
C4H8O(155)          2     367.418     5.622     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=477.17 K, Pc=39.01 bar (from Joback method)
C3H6O(157)          2     376.893     5.351     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.47 K, Pc=46.4 bar (from Joback method)
C5H11(158)          2     367.022     5.734     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.65 K, Pc=36.73 bar (from Joback method)
C2H2(159)           2     209.000     4.100     0.000     0.000     2.500    ! NOx2018
C3H3(160)           2     252.000     4.760     0.000     0.000     1.000    ! GRI-Mech
P-2E(161)           2     420.789     6.013     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=546.48 K, Pc=36.51 bar (from Joback method)
C3H6(162)           2     329.271     5.092     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=427.62 K, Pc=47.04 bar (from Joback method)
S(163)              2     421.443     5.767     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=547.33 K, Pc=41.46 bar (from Joback method)
S(164)              2     431.068     5.775     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=559.83 K, Pc=42.22 bar (from Joback method)
S(165)              2     437.512     6.131     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.20 K, Pc=35.81 bar (from Joback method)
S(166)              2     440.030     6.371     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=571.47 K, Pc=32.1 bar (from Joback method)
S(167)              2     457.109     6.684     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=593.65 K, Pc=28.87 bar (from Joback method)
S(168)              2     507.170     6.932     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=658.66 K, Pc=28.72 bar (from Joback method)
S(169)              2     394.809     5.474     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=512.74 K, Pc=45.41 bar (from Joback method)
S(170)              2     419.540     5.778     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=544.86 K, Pc=41.04 bar (from Joback method)
S(171)              2     448.046     6.190     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=581.88 K, Pc=35.64 bar (from Joback method)
C4H9O(172)          2     419.909     6.142     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=545.34 K, Pc=34.2 bar (from Joback method)
C5H9(173)           2     367.083     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.73 K, Pc=40.88 bar (from Joback method)
S(174)              2     478.533     6.773     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=621.47 K, Pc=29.06 bar (from Joback method)
S(175)              2     448.046     6.190     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=581.88 K, Pc=35.64 bar (from Joback method)
S(176)              2     608.471     8.134     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=790.22 K, Pc=21.33 bar (from Joback method)
C4H6O(177)          2     405.526     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=526.66 K, Pc=45.16 bar (from Joback method)
S(178)              2     431.271     6.211     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=560.09 K, Pc=33.96 bar (from Joback method)
C3H6(179)           2     237.100     5.118     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C4H8O(180)          2     341.100     5.784     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(181)              2     448.046     6.190     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=581.88 K, Pc=35.64 bar (from Joback method)
S(182)              2     445.637     6.420     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=578.75 K, Pc=31.78 bar (from Joback method)
S(183)              2     608.471     8.134     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=790.22 K, Pc=21.33 bar (from Joback method)
S(184)              2     608.471     8.134     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=790.22 K, Pc=21.33 bar (from Joback method)
S(185)              2     608.471     8.134     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=790.22 K, Pc=21.33 bar (from Joback method)
S(186)              2     564.873     7.456     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=733.60 K, Pc=25.71 bar (from Joback method)
S(187)              2     569.674     7.429     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=739.84 K, Pc=26.22 bar (from Joback method)
C4H8O(188)          2     429.506     6.003     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=557.80 K, Pc=37.45 bar (from Joback method)
S(190)              2     507.290     7.188     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=658.82 K, Pc=25.77 bar (from Joback method)
S(191)              2     530.260     7.066     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=688.65 K, Pc=28.35 bar (from Joback method)
S(192)              2     566.100     7.476     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=735.19 K, Pc=25.56 bar (from Joback method)
S(193)              2     552.940     7.237     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=718.10 K, Pc=27.53 bar (from Joback method)
S(194)              2     457.062     6.477     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=593.59 K, Pc=31.74 bar (from Joback method)
S(195)              2     513.463     6.874     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=666.84 K, Pc=29.83 bar (from Joback method)
S(196)              2     548.951     7.282     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=712.92 K, Pc=26.82 bar (from Joback method)
C4H8O(197)          2     341.100     5.784     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C4H8O(198)          2     422.421     6.173     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=548.60 K, Pc=33.88 bar (from Joback method)
C3H4(199)           2     237.100     5.118     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C3H5O(200)          2     376.893     5.351     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.47 K, Pc=46.4 bar (from Joback method)
C4H7O(201)          2     403.149     5.682     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.57 K, Pc=41.46 bar (from Joback method)
S(202)              2     431.180     5.875     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=559.97 K, Pc=40.11 bar (from Joback method)
S(203)              2     472.188     6.246     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=613.23 K, Pc=36.55 bar (from Joback method)
C3H4O(204)          2     377.211     5.142     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.88 K, Pc=52.36 bar (from Joback method)
C4H6O(205)          2     403.601     5.472     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=524.16 K, Pc=46.47 bar (from Joback method)
C4H7O(206)          2     403.149     5.682     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.57 K, Pc=41.46 bar (from Joback method)
C3H4O(207)          2     323.532     5.152     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=420.17 K, Pc=44.62 bar (from Joback method)
C4H6O(208)          2     433.264     5.920     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=562.68 K, Pc=39.41 bar (from Joback method)
C4H8O(209)          2     419.867     5.934     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=545.28 K, Pc=37.92 bar (from Joback method)
S(210)              2     524.283     6.805     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.89 K, Pc=31.39 bar (from Joback method)
S(211)              2     511.256     6.846     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=663.97 K, Pc=30.06 bar (from Joback method)
C4H6(212)           2     360.421     5.186     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=468.08 K, Pc=48.77 bar (from Joback method)
S(213)              2     439.860     6.154     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=571.25 K, Pc=35.6 bar (from Joback method)
S(214)              2     482.263     6.714     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=626.32 K, Pc=30.06 bar (from Joback method)
S(215)              2     438.180     6.120     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=569.07 K, Pc=36.07 bar (from Joback method)
S(216)              2     553.249     7.113     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=718.50 K, Pc=29 bar (from Joback method)
M-1OM(217)          2     329.669     4.980     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=428.14 K, Pc=50.37 bar (from Joback method)
C3H7O(218)          2     402.352     5.826     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=522.54 K, Pc=38.39 bar (from Joback method)
C4H6(219)           2     348.453     5.213     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.54 K, Pc=46.4 bar (from Joback method)
C4H7(220)           2     348.453     5.213     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.54 K, Pc=46.4 bar (from Joback method)
C3H8(221)           2     266.800     4.982     0.000     0.000     1.000    ! NIST_Fluorine
CHO3(222)           2     428.111     5.749     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=555.99 K, Pc=42.5 bar (from Joback method)
S(223)              2     507.290     7.188     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=658.82 K, Pc=25.77 bar (from Joback method)
C6H8(224)           2     387.035     5.603     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=502.64 K, Pc=41.52 bar (from Joback method)
C4H6(225)           2     357.002     5.180     0.000     0.000     1.000    ! GRI-Mech
C6H8(226)           2     397.155     5.617     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=515.79 K, Pc=42.28 bar (from Joback method)
S(227)              2     507.290     7.188     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=658.82 K, Pc=25.77 bar (from Joback method)
